DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Nodel1,Nodel2,Dia_DN,Dia Inch,FID,layer,path
,,,,,61.549,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,102.582,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,104.796,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,27.597,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,118.069,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,25,1.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,25.219,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,44.899,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,116.713,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,10.948,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,79.282,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,4.455,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,0.994,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,13.639,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,8.460,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,27.050,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,33.358,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,25,1.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,33.082,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,5.729,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,90.554,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,20.948,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,40.837,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,1.294,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,6.734,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,12.740,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,3.473,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,124.267,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,63.301,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,25,1.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,47.546,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,30.981,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,34.306,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,9.768,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,21.627,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,22.759,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,6.015,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,21.282,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,11.091,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,,,,,20,0.75,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,51.447,0,0.1,OPEN,,KREKAJ,,,DM,,,,,,,50,,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,188.732,0,0.1,OPEN,,MIL,July/2016,,Distribution main,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,258.789,0,0.1,Open,,MIL,June/2015,,Distribution main,,In service,Ok,,,,32,1.25,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,644.409,0,0.1,,75,MIL,,,Distribution main,,,ok,,,,75,3.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,106.356,0,0.1,,75,MIL,,,Distribution main,,,ok,,,,75,3.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,145.585,0,0.1,,75,MIL,,,Distribution main,,,ok,,,,75,3.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,114.842,0,0.1,,75,MIL,,,Distribution main,,,ok,,,,75,3.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,85.187,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,13.910,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,5.571,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,13.581,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,12.794,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,41.769,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,28.525,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,46.455,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,10.992,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,7.289,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,6.070,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,65.022,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,2.970,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,182.202,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,1.997,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,14.098,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,1.301,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,24.726,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,9.463,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,16.392,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,17.787,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,18.917,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,9.502,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,15.681,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,98.238,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,11.739,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,21.439,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,7.955,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,12.237,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,72.161,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,11.145,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,2.483,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,54.553,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,6.170,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,3.855,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,3.878,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,24.913,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,3.534,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,35.538,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,1.664,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,8.202,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,16.188,0,0.1,,50,MIL,,,,,,,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,52.627,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,32.292,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,13.774,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,28.055,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,10.948,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,79.282,0,0.1,OPEN,,KREKAJ,FEB/2016,,Service line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,76.785,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,21.338,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Obukase DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,30.890,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,38.250,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,151.943,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,25,,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,42.676,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,27.821,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,32,1.25,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,90.304,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,25,1.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,12.040,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,32,1.25,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,390.230,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,44.806,0,0.1,OPEN,,KREKAJ,OCT/2016,,Distribution Main,,In service,Nyawita Residence DMM Network,,,,50,2.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,15.682,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,11.076,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,3.560,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,68.760,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,14.545,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,34.375,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,54.176,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,25,1.00,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,27.954,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,54.239,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
,,,,,19.629,0,0.1,OPEN,,KREKAJ,OCT/2016,,Service Line,,In service,Nyawita Residence DMM Network,,,,17,0.50,0,DMM pipelines,E:/SEURECA KISUMU/MARCH ANALYSIS REDONE/POTENTIAL CONNECTIONS/Manyatta/DMM pipelines.shp
