DC_ID,Node1,Node2,EPANET,Diameter,Length,Roughness,Minorloss,Status,Material,Zone,DateMapped,Dia_Inch,Network,Inst_Date,ServiceSta,Remarks,Ext_Overha,Category,Sength
M-Unit,,,,,13.759,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,13.76
M-Unit,,,,,11.250,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,11.25
M-Unit,,,,,12.381,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,12.38
M-Unit,,,,,21.282,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,21.28
M-Unit,,,,,31.958,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,31.95
M-Unit,,,,,16.883,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,16.88
Oliketi,,,,,27.639,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,27.64
Oliketi,,,,,22.935,0.0,0.1,OPEN,PVC,MIL,,,Distribution line,,In service,DMM,,,22.93
Oliketi,,,,,19.171,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,19.17
Oliketi,,,,,26.587,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,26.58
Oliketi,,,,,27.025,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,27.02
Oliketi,,,,,22.362,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,22.36
Oliketi,,,,,18.352,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,18.35
Oliketi,,,,,25.695,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,25.69
Oliketi,,,,,22.541,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,22.54
Oliketi,,,,,13.619,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,13.62
Oliketi,,,,,24.291,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,24.29
Oliketi,,,,,4.998,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,5.00
Oliketi,,,,,18.682,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,18.68
Oliketi,,,,,9.300,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,9.30
Oliketi,,,,,13.446,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,13.44
Oliketi,,,,,47.518,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,47.51
Oliketi,,,,,26.104,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,26.10
Oliketi,,,,,4.414,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,4.41
Oliketi,,,,,41.798,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,41.79
Oliketi,,,,,146.585,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,146.57
Oliketi,,,,,3.151,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,3.15
Oliketi,,,,,30.532,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,30.53
Oliketi,,,,,49.368,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,49.36
Oliketi,,,,,17.895,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,17.89
Oliketi,,,,,25.736,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,25.73
Oliketi,,,,,31.641,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,31.64
Oliketi,,,,,17.547,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,17.55
Oliketi,,,,,80.789,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,80.78
Oliketi,,,,,8.181,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,8.18
Oliketi,,,,,25.198,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,25.20
Oliketi,,,,,16.266,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,16.26
Tosha,,,,,215.086,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,215.07
Oliketi,,,,,72.502,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,72.49
Oliketi,,,,,8.214,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,8.21
Oliketi,,,,,25.760,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,25.76
Oliketi,,,,,29.186,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,29.18
Oliketi,,,,,14.349,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,14.35
Tosha,,,,,30.340,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,30.34
Tosha,,,,,21.654,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,21.65
Tosha,,,,,56.684,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,56.68
Tosha,,,,,46.621,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,46.62
Tosha,,,,,27.804,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,27.80
Tosha,,,,,63.405,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,63.40
Tosha,,,,,20.167,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,20.17
Tosha,,,,,77.430,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,77.42
Tosha,,,,,48.803,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,48.80
Tosha,,,,,45.974,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,45.97
Tosha,,,,,15.626,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,15.62
Tosha,,,,,35.110,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,35.11
Tosha,,,,,37.186,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,37.18
Tosha,,,,,31.226,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,31.22
Tosha,,,,,20.947,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,20.94
Tosha,,,,,19.624,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,19.62
Tosha,,,,,33.679,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,33.68
Tosha,,,,,349.246,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,349.21
Tosha,,,,,42.603,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,42.60
Tosha,,,,,30.110,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,30.11
Tosha,,,,,163.544,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,163.53
Tosha,,,,,14.036,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,14.03
Tosha,,,,,33.667,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,33.66
Tosha,,,,,46.442,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,46.44
Oliketi,,,,,0.000,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,0.00
Oliketi,,,,,11.373,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,11.37
Oliketi,,,,,7.884,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,7.88
Oliketi,,,,,51.767,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,51.76
Oliketi,,,,,78.301,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,78.29
Oliketi,,,,,22.055,0.0,0.1,OPEN,PVC,MIL,,,Distribution line,,In service,DMM,,,22.05
Oliketi,,,,,23.440,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,23.44
Oliketi,,,,,51.253,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,51.25
Oliketi,,,,,11.751,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,11.75
Oliketi,,,,,4.998,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,5.00
Oliketi,,,,,36.549,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,36.55
Oliketi,,,,,171.203,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,171.19
Oliketi,,,,,49.832,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,49.83
Oliketi,,,,,41.993,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,41.99
Oliketi,,,,,19.026,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,19.02
Oliketi,,,,,9.261,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,9.26
Oliketi,,,,,13.515,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,13.51
Oliketi,,,,,41.323,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,41.32
Oliketi,,,,,24.711,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,24.71
Oliketi,,,,,192.174,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,192.16
Oliketi,,,,,10.572,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,10.57
Oliketi,,,,,29.958,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,29.96
Tosha,,,,,495.403,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,495.36
Tosha,,,,,43.067,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,43.06
Tosha,,,,,63.933,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,63.93
Tosha,,,,,20.811,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,20.81
Tosha,,,,,29.774,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,29.77
Tosha,,,,,43.296,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,43.29
Tosha,,,,,2.023,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,2.02
Tosha,,,,,2.237,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,2.24
Oliketi,,,,,235.581,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,235.56
Oliketi,,,,,84.673,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,84.67
Oliketi,,,,,19.207,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,19.20
Oliketi,,,,,16.524,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,16.52
Oliketi,,,,,38.570,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,38.57
Oliketi,,,,,44.976,0.0,0.1,OPEN,PVC,MIL,,,Distribution line,,In service,DMM,,,44.97
Oliketi,,,,,16.143,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,16.14
Oliketi,,,,,19.497,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,19.50
Oliketi,,,,,14.848,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,14.85
Oliketi,,,,,45.984,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,45.98
Oliketi,,,,,9.573,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,9.57
Oliketi,,,,,70.415,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,70.41
Oliketi,,,,,24.032,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,24.03
Oliketi,,,,,15.725,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,15.72
Oliketi,,,,,37.804,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,37.80
Oliketi,,,,,101.154,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,101.14
Oliketi,,,,,27.553,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,27.55
Oliketi,,,,,88.508,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,88.50
Oliketi,,,,,10.429,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,10.43
Oliketi,,,,,31.029,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,31.03
Oliketi,,,,,12.210,0.0,0.1,OPEN,PVC,MIL,,,Service line,,In service,DMM,,,12.21
M-Unit,,,,,15.762,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,15.76
M-Unit,,,,,49.723,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,49.72
M-Unit,,,,,30.651,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,30.65
M-Unit,,,,,11.775,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,11.77
M-Unit,,,,,20.893,0.0,0.1,OPEN,PVC,MYT,,,Distribution line,,In service,DMM,,,20.89
M-Unit,,,,,93.959,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,93.95
M-Unit,,,,,41.972,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,41.97
M-Unit,,,,,27.041,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,27.04
M-Unit,,,,,22.841,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,22.84
M-Unit,,,,,39.534,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,39.53
M-Unit,,,,,21.299,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,21.30
M-Unit,,,,,8.335,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,8.33
M-Unit,,,,,17.902,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,17.90
M-Unit,,,,,22.063,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,22.06
M-Unit,,,,,18.790,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,18.79
M-Unit,,,,,27.741,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,27.74
M-Unit,,,,,29.122,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,29.12
M-Unit,,,,,8.924,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,8.92
M-Unit,,,,,17.686,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,17.68
M-Unit,,,,,40.246,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,40.24
M-Unit,,,,,32.656,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,32.65
M-Unit,,,,,6.165,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,6.16
M-Unit,,,,,21.753,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,21.75
M-Unit,,,,,19.549,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,19.55
M-Unit,,,,,14.680,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,14.68
M-Unit,,,,,4.274,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,4.27
M-Unit,,,,,36.493,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,36.49
M-Unit,,,,,175.968,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,175.95
M-Unit,,,,,59.301,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,59.30
M-Unit,,,,,67.082,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,67.08
M-Unit,,,,,5.745,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,5.74
M-Unit,,,,,3.151,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,3.15
M-Unit,,,,,9.451,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,9.45
M-Unit,,,,,36.187,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,36.18
M-Unit,,,,,33.857,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,33.85
M-Unit,,,,,39.519,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,39.52
M-Unit,,,,,19.351,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,19.35
M-Unit,,,,,22.630,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,22.63
M-Unit,,,,,27.720,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,27.72
M-Unit,,,,,39.668,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,39.66
M-Unit,,,,,28.162,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,28.16
M-Unit,,,,,104.484,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,104.47
M-Unit,,,,,26.961,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,26.96
M-Unit,,,,,50.648,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,50.64
M-Unit,,,,,28.499,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,28.50
M-Unit,,,,,25.648,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,25.65
M-Unit,,,,,1.060,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,1.06
M-Unit,,,,,71.153,0.0,0.1,OPEN,PVC,MYT,,,Service line,,In service,DMM,,,71.15
M-Unit,,,,,73.411,0.0,0.1,OPEN,PVC,MYT,22/06/2015,,Service line,,In service,DMM,,,73.40
M-Unit,,,,,7.923,0.0,0.1,OPEN,PVC,MYT,22/06/2015,,Service line,,In service,DMM,,,7.92
M-Unit,,,,,28.898,0.0,0.1,OPEN,PVC,MYT,22/06/2015,,Service line,,In service,DMM,,,28.89
M-Unit,,,,,31.484,0.0,0.1,OPEN,PVC,MYT,22/06/2015,,Service line,,In service,DMM,,,31.48
M-Unit,,,,,44.487,0.0,0.1,OPEN,PVC,MYT,22.6.2015,,Distribution line,,In service,DMM,,,44.48
M-Unit,,,,,20.436,0.0,0.1,OPEN,PVC,MYT,22.05.2015,,Service line,,In service,DMM,,,20.43
M-Unit,,,,,12.905,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,12.90
M-Unit,,,,,42.991,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,42.99
M-Unit,,,,,21.092,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,21.09
M-Unit,,,,,28.208,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,28.21
M-Unit,,,,,23.112,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,23.11
M-Unit,,,,,41.919,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,41.91
M-Unit,,,,,22.221,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,22.22
M-Unit,,,,,14.450,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,14.45
M-Unit,,,,,44.975,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,44.97
M-Unit,,,,,19.900,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,19.90
M-Unit,,,,,15.888,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,15.89
M-Unit,,,,,2.217,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,2.22
M-Unit,,,,,36.693,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,36.69
M-Unit,,,,,135.626,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,135.61
M-Unit,,,,,3.515,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,3.51
M-Unit,,,,,2.300,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,2.30
M-Unit,,,,,82.627,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,82.62
M-Unit,,,,,27.252,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,27.25
M-Unit,,,,,58.197,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,58.19
M-Unit,,,,,178.048,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,178.03
M-Unit,,,,,18.558,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,18.56
M-Unit,,,,,20.978,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,20.98
M-Unit,,,,,12.730,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,12.73
M-Unit,,,,,19.246,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,19.24
M-Unit,,,,,27.593,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,27.59
M-Unit,,,,,20.900,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,20.90
M-Unit,,,,,32.778,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,32.77
M-Unit,,,,,20.168,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,20.17
M-Unit,,,,,7.374,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,7.37
M-Unit,,,,,10.248,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,10.25
M-Unit,,,,,72.825,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,72.82
M-Unit,,,,,30.635,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,30.63
M-Unit,,,,,102.472,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,102.46
M-Unit,,,,,14.674,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,14.67
M-Unit,,,,,7.076,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,7.08
M-Unit,,,,,122.356,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,122.34
M-Unit,,,,,12.076,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,12.08
M-Unit,,,,,16.643,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,16.64
M-Unit,,,,,15.246,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,15.24
M-Unit,,,,,86.733,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,86.72
M-Unit,,,,,13.596,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,13.59
M-Unit,,,,,45.534,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,45.53
M-Unit,,,,,91.216,0.0,0.1,OPEN,PVC,MYT,22.06.2015,,Service line,,In service,DMM,,,91.21
Oliketi,,,,,65.834,0.0,0.1,OPEN,PVC,MIL,25.06.2015,,Service line,,In service,DMM,,,65.83
Oliketi,,,,,51.439,0.0,0.1,OPEN,PVC,MIL,24.06.2015,,Service line,,In service,DMM,,,51.43
Oliketi,,,,,55.150,0.0,0.1,OPEN,PVC,MIL,05.06.2015,,Service line,,In service,DMM,,,55.15
M-Akado,,,,,44.534,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,44.53
M-Akado,,,,,33.030,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,33.03
M-Akado,,,,,26.065,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,26.06
M-Akado,,,,,35.183,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,35.18
M-Akado,,,,,36.209,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,36.21
M-Akado,,,,,14.589,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,14.59
M-Akado,,,,,17.320,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,17.32
M-Akado,,,,,11.464,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,11.46
M-Akado,,,,,26.597,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,26.59
M-Akado,,,,,35.087,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,35.08
M-Akado,,,,,26.437,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,26.43
M-Akado,,,,,8.472,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,8.47
M-Akado,,,,,35.228,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,35.22
M-Akado,,,,,35.762,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,35.76
M-Akado,,,,,7.507,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,7.51
M-Akado,,,,,29.678,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,29.68
M-Akado,,,,,54.296,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,54.29
M-Akado,,,,,32.933,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,32.93
M-Akado,,,,,12.010,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,12.01
M-Akado,,,,,36.349,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,36.35
M-Akado,,,,,75.411,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,75.40
M-Akado,,,,,43.209,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,43.21
M-Akado,,,,,11.676,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,11.68
M-Akado,,,,,20.219,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,20.22
M-Akado,,,,,23.541,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,23.54
M-Akado,,,,,16.122,0.0,0.1,OPEN,PVC,MYT,24.06.2015,,Service line,,In service,DMM,,,16.12
